"180106200001";1;9;"2020-01-01";3;"2030";3;0;1;1;1;2;205;0;0;1;300;2;1;01;1;6;1;1;1;0;0;00;2;01;00;;3;32;"05";1;1;1;0;1;3;300;2;1;1;"-726639,711";"-989805,991";"-726639,711";"-989805,991";"-726640,507";"-989805,948";"";"";"";"silnice1.tøídy";"9";"148688";"";"Souhlasnýsesmìremúseku";"Pomalý";"561614";"";"GN_V0.1UIR-ADR_410";"2"
"180106200002";2;268;"2020-01-02";4;"0735";5;0;0;2;4;0;100;0;0;0;200;2;3;01;1;2;1;1;1;0;0;00;1;01;00;;3;39;"15";3;0;1;0;1;3;200;2;1;1;"-720973,956";"-974204,546";"-720967,306";"-974190,938";"-720967,505";"-974191,22";"";"";"";"silnice2.tøídy";"268";"3082899";"";"Opaènýkesmìruúseku";"Pomalý";"546283";"";"GN_V0.1UIR-ADR_410";"2"
"180106200003";6;;"2020-01-02";4;"0640";3;0;2;2;1;2;511;0;0;0;70;2;0;02;6;5;1;1;1;0;0;00;2;01;00;;3;47;"97";1;0;1;0;1;5;20;3;1;1;"-729135,571";"-967358,424";"-729128,067";"-967341,809";"-729128,047";"-967341,598";"KamenickýŠenov";"Odboje";"";"místníkomunikace";"";"112053";"";"Souhlasnýsesmìremúseku";"Pomalý";"561681";"69761";"GN_V0.1UIR-ADR_410";"1"
"180106200004";1;9;"2020-01-02";4;"1415";0;0;0;2;1;2;516;0;0;0;200;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;7;48;"18";3;0;1;0;1;1;0;3;1;1;"-725693,178";"-980533,023";"-725693,178";"-980533,023";"-725698,478";"-980528,119";"";"";"";"silnice1.tøídy";"9";"1460568";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106200005";2;262;"2020-01-02";4;"1655";5;0;0;2;4;0;100;0;0;0;150;2;1;01;2;7;0;0;1;0;0;00;1;01;00;;3;35;"05";1;0;1;0;1;3;150;3;1;1;"-728121,077";"-977668,044";"-728113,933";"-977653,441";"-728114,192";"-977654,002";"";"";"";"silnice2.tøídy";"262";"1663702";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106200006";2;268;"2020-01-03";5;"0525";9;0;0;1;1;2;204;0;0;1;400;2;3;01;1;6;1;1;1;0;0;00;2;01;00;;3;31;"05";1;1;1;0;1;3;400;2;1;1;"-713706,348";"-982432,521";"-713702,022";"-982425,311";"-713701,298";"-982424,143";"";"";"";"silnice2.tøídy";"268";"2299282";"";"Souhlasnýsesmìremúseku";"Pomalý";"561835";"";"GN_V0.1UIR-ADR_410";"2"
"180106200007";1;9;"2020-01-03";5;"0630";5;0;0;2;4;0;100;0;0;0;400;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;38;"13";1;0;1;0;1;3;400;2;1;1;"-726294,347";"-982321,547";"-726294,347";"-982321,547";"-726287,026";"-982319,942";"";"";"";"silnice1.tøídy";"9";"1382735";"";"Opaènýkesmìruúseku";"Pomalý";"562076";"";"GN_V0.1UIR-ADR_410";"2"
"180106200008";1;13;"2020-01-03";5;"1720";5;0;0;2;4;0;100;0;0;0;700;2;3;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"17";3;0;1;0;1;3;700;2;1;1;"-729817,73";"-966001,594";"-729812,662";"-965995,791";"-729812,738";"-965995,821";"";"";"";"silnice1.tøídy";"13";"789403";"";"Opaènýkesmìruúseku";"Pomalý";"561681";"69744";"GN_V0.1UIR-ADR_410";"2"
"180106200009";6;;"2020-01-03";5;"2560";2;0;0;2;1;0;511;0;0;0;200;2;3;01;1;1;1;1;1;0;0;10;1;02;00;;3;13;"04";1;0;1;0;1;5;100;9;;;"-724509,666";"-977635,067";"-724516,542";"-977638,424";"-724516,645";"-977638,494";"ÈeskáLípa";"Dlouhá";"";"místníkomunikace";"";"3680693";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"66281";"GN_V0.1UIR-ADR_410";"1"
"180106200010";1;9;"2020-01-03";5;"2115";5;0;0;2;4;0;100;0;0;0;200;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;35;"15";1;0;1;0;1;3;200;2;1;1;"-719742,535";"-967337,884";"-719742,535";"-967337,884";"-719741,736";"-967343,309";"";"";"";"silnice1.tøídy";"9";"3307904";"";"Opaènýkesmìruúseku";"Pomalý";"562131";"";"GN_V0.1UIR-ADR_410";"2"
"180106200011";6;;"2020-01-04";6;"2315";3;0;3;2;1;2;204;0;0;0;120;2;3;01;1;4;1;1;1;3;3;00;7;01;10;6;3;47;"12";1;1;1;0;1;5;100;2;1;1;"-724969,987";"-977522,366";"-725000,507";"-977529,862";"-725000,946";"-977529,267";"ÈeskáLípa";"Žitavská";"";"místníkomunikace";"";"3661730";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"67971";"GN_V0.1UIR-ADR_410";"1"
"180106200012";2;262;"2020-01-05";0;"1245";5;0;0;2;4;0;100;0;0;0;500;2;3;01;1;1;1;1;1;0;0;00;1;01;00;;3;17;"16";1;0;1;0;1;1;500;3;1;1;"-723736,709";"-978904,987";"-722607,294";"-979015,304";"-722607,197";"-979020,433";"";"";"";"silnice2.tøídy";"262";"3667094";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"";"GN_V0.1UIR-ADR_410";"2"
"180106200013";1;9;"2020-01-05";0;"2030";5;0;0;2;4;0;100;0;0;0;300;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;47;"12";1;0;1;0;1;3;300;2;1;1;"-724551,601";"-987405,28";"-724555,751";"-987400,26";"-724555,761";"-987400,246";"";"";"";"silnice1.tøídy";"9";"2299615";"";"Souhlasnýsesmìremúseku";"Pomalý";"561665";"";"GN_V0.1UIR-ADR_410";"2"
"180106200014";3;26838;"2020-01-05";0;"2300";5;0;0;2;4;0;100;0;0;0;200;2;1;01;1;6;1;1;1;0;0;00;1;01;00;;3;47;"03";1;0;1;0;1;3;200;2;1;1;"-719597,98";"-972284,772";"-719597,98";"-972284,772";"-719598,618";"-972270,637";"";"";"";"silnice3.tøídy";"26838";"2300274";"";"Souhlasnýsesmìremúseku";"Pomalý";"530387";"";"GN_V0.1UIR-ADR_410";"2"
"180106200015";2;273;"2020-01-06";1;"0710";5;0;0;2;4;0;100;0;0;0;150;2;8;01;1;6;1;1;1;0;0;00;1;01;00;;3;39;"08";1;0;1;0;1;1;150;2;1;1;"-718393,706";"-997428,934";"-718399,718";"-997428,478";"-718398,967";"-997428,176";"";"";"";"silnice2.tøídy";"273";"891858";"";"Souhlasnýsesmìremúseku";"Pomalý";"561886";"";"GN_V0.1UIR-ADR_410";"2"
"180106200016";6;;"2020-01-06";1;"2020";2;0;0;1;1;9;511;0;0;2;800;2;3;01;1;4;1;1;1;0;0;00;2;03;00;;3;02;"01";1;0;1;1;1;5;400;0;5;1;"";"";"-725056,802";"-979081,255";"-725057,157";"-979081,277";"ÈeskáLípa";"Partyzánská";"";"místníkomunikace";"";"132690";"";"Souhlasnýsesmìremúseku";"Pomalý";"561380";"67148";"GN_V0.1UIR-ADR_410";"1"
"180106200017";6;;"2020-01-06";1;"2160";2;0;0;2;1;0;511;0;0;0;100;2;3;01;1;4;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-725655,9";"-976858,026";"-725667,327";"-976825,79";"-725667,226";"-976825,721";"ÈeskáLípa";"Okružní";"";"místníkomunikace";"";"1382448";"";"Opaènýkesmìruúseku";"Pomalý";"561380";"67105";"GN_V0.1UIR-ADR_410";"1"
