"030040200001";0;5;"2020-01-12";0;"2260";1;4;0;1;1;2;508;0;0;4;2300;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;47;"11";9;0;1;0;1;1;1000;2;1;1;"-817335,304";"-1073803,54";"-817335,304";"-1073803,54";"-817334,604";"-1073804,42";"";"";"";"dálnice";"D5";"377085";"";"Souhlasnýsesmìremúseku";"Pomalý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040200002";0;5;"2020-01-29";3;"0650";1;2;0;2;1;0;508;0;0;0;300;2;3;01;5;7;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-814905,038";"-1072974,859";"-814903,967";"-1072981,285";"-814903,965";"-1072981,262";"";"";"";"dálnice";"D5";"721316";"";"Souhlasnýsesmìremúseku";"Pomalý";"558460";"";"GN_V0.1UIR-ADR_410";"2"
"030040200003";0;5;"2020-02-22";6;"0805";1;4;0;1;1;2;508;0;0;2;2300;2;1;01;1;1;1;3;1;0;0;05;1;02;00;;3;39;"03";3;0;1;0;1;3;2000;2;1;1;"-818243,854";"-1074381,562";"-818241,176";"-1074378,884";"-818240,949";"-1074379,295";"";"";"";"dálnice";"D5";"3069520";"";"Souhlasnýsesmìremúseku";"Pomalý";"558371";"";"GN_V0.1UIR-ADR_410";"2"
"030040200004";0;5;"2020-03-11";3;"2560";3;0;4;2;1;0;508;0;0;0;2400;2;1;01;1;1;1;3;2;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-819567,774";"-1076520,162";"-819567,774";"-1076520,162";"-819574,397";"-1076518,035";"";"";"";"dálnice";"D5";"1439952";"";"Souhlasnýsesmìremúseku";"Pomalý";"554791";"393771";"GN_V0.1UIR-ADR_410";"2"
"030040200005";0;5;"2020-03-16";1;"1860";3;0;4;1;1;2;203;0;0;1;1170;2;1;01;1;6;1;3;2;0;0;00;1;01;00;;3;32;"03";1;1;1;0;1;3;200;2;1;1;"-828482,754";"-1076453,285";"-828482,754";"-1076453,285";"-828479,81";"-1076449,865";"";"";"";"dálnice";"D5";"827686";"";"Souhlasnýsesmìremúseku";"Pomalý";"557676";"";"GN_V0.1UIR-ADR_410";"2"
"030040200006";0;5;"2020-04-14";2;"2160";3;0;3;2;1;2;508;0;0;0;120;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;26;"15";2;0;1;0;1;1;0;3;1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2"
"030040200007";0;5;"2020-04-26";0;"1460";3;0;3;2;1;2;508;0;0;0;350;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;04;"06";1;0;1;0;1;3;250;2;1;1;"-821185,153";"-1077398,374";"-820446,062";"-1077242,522";"-820446,05";"-1077242,503";"";"";"";"dálnice";"D5";"2211A1672211A17502";"0,000224";"Souhlasnýsesmìremúseku";"Pomalý";"";"";"ULS_20050701UIR-ADR_410";"2"
"030040200008";0;5;"2020-05-11";1;"0960";3;0;3;2;1;2;508;0;0;0;280;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"07";1;0;1;1;1;3;200;2;1;1;"-814001,067";"-1072860,926";"-813985,785";"-1072875,926";"-813985,821";"-1072875,876";"";"";"";"dálnice";"D5";"1233A182021233A15603";"5,256899";"Souhlasnýsesmìremúseku";"Pomalý";"";"";"ULS_20050701UIR-ADR_410";"2"
"030040200009";0;5;"2020-05-07";4;"0760";1;2;0;2;1;0;508;0;0;0;1300;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;62;"14";3;0;1;0;1;3;0;4;1;1;"-797981,047";"-1069350,074";"-821249,42";"-1077391,637";"-821249,436";"-1077391,842";"";"";"";"dálnice";"D5";"3529489";"";"Souhlasnýsesmìremúseku";"Pomalý";"558435";"";"GN_V0.1UIR-ADR_410";"2"
"030040200010";0;5;"2020-05-31";0;"1560";3;0;4;1;1;2;508;0;0;4;2440;2;3;01;1;1;1;3;2;0;0;00;1;02;00;;3;32;"08";1;0;1;1;1;1;500;2;1;1;"-812285,339";"-1072215,211";"-812285,339";"-1072215,211";"-812285,41";"-1072217,911";"";"";"";"dálnice";"D5";"1233A154021233A15601";"4,102098";"Souhlasnýsesmìremúseku";"Pomalý";"";"";"ULS_20050701UIR-ADR_410";"2"
"030040200011";0;5;"2020-06-06";6;"2160";3;0;9;1;1;2;207;0;0;1;700;2;1;01;1;2;1;0;1;3;5;05;5;01;19;9;3;39;"15";3;0;1;1;1;12;500;2;1;1;"-797981,047";"-1069350,074";"-813185,9";"-1072404,754";"-813185,32";"-1072403,837";"";"";"";"dálnice";"D5";"2537150";"";"Souhlasnýsesmìremúseku";"Pomalý";"559792";"";"GN_V0.1UIR-ADR_410";"2"
"030040200012";0;5;"2020-06-07";0;"0360";2;0;0;1;1;2;508;1;0;0;10001;2;1;10;1;6;1;3;8;0;0;00;1;02;00;;7;10;"16";9;0;1;1;3;1;5000;4;1;1;"-797981,047";"-1069350,074";"-798366,64";"-1069400,951";"-798366,593";"-1069401,567";"";"";"";"dálnice";"D5";"2359626";"";"Souhlasnýsesmìremúseku";"Pomalý";"559814";"";"GN_V0.1UIR-ADR_410";"2"
"030040200013";0;5;"2020-06-10";3;"1160";1;2;0;2;1;2;403;0;0;0;2100;2;3;01;1;1;1;3;1;3;4;00;1;02;00;;3;47;"16";16;0;1;0;1;3;1500;2;1;1;"-797981,047";"-1069350,074";"-797154,201";"-1068870,246";"-797154,284";"-1068870,108";"";"";"";"dálnice";"D5";"2537739";"";"Souhlasnýsesmìremúseku";"Pomalý";"560014";"";"GN_V0.1UIR-ADR_410";"2"
