"060044204002";0;1;"2020-01-10";5;"0345";1;4;0;1;1;2;508;0;0;1;4000;3;3;01;1;6;1;3;1;0;0;00;1;02;00;;5;19;"15";3;0;0;1;2;1;2500;2;2;1;"-536828,014";"-1152802,899";"-536828,014";"-1152802,899";"-536827,279";"-1152806,956";"";"";"";"dálnice";"D1";"3071842";"";"Opaènıkesmìruúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204007";0;1;"2020-01-20";1;"2315";5;0;0;2;4;0;100;0;0;0;480;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;07;"18";1;0;1;1;1;1;400;3;1;1;"-543936,32";"-1153005,86";"-543936,32";"-1153005,86";"-543933,27";"-1153002,261";"";"";"";"dálnice";"D1";"2156694";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044204010";0;1;"2020-01-25";6;"1655";5;0;0;2;4;0;100;0;0;0;430;3;3;01;1;2;1;3;1;0;0;00;1;01;00;;3;04;"01";1;0;1;0;1;3;400;2;1;1;"-539685,529";"-1153606,15";"-539685,529";"-1153606,15";"-539688,351";"-1153619,031";"";"";"";"dálnice";"D1";"1750670";"";"Souhlasnısesmìremúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044204011";0;1;"2020-01-25";6;"1860";5;0;0;2;4;0;100;0;0;0;80;2;3;01;1;6;1;3;1;0;0;00;1;01;00;;3;47;"98";2;0;1;0;1;3;50;3;1;1;"-544043,589";"-1152886,578";"-544043,589";"-1152886,578";"-544046,737";"-1152890,407";"";"";"";"dálnice";"D1";"2156695";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044204015";0;1;"2020-02-07";5;"1830";1;4;0;1;1;2;201;0;1;1;700;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;13;"09";1;0;1;1;1;3;350;2;1;1;"-544634,484";"-1152467,91";"-544634,484";"-1152467,91";"-544635,672";"-1152470,013";"";"";"";"dálnice";"D1";"2156695";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044204018";0;1;"2020-02-14";5;"1860";5;0;0;2;4;0;100;0;0;0;340;4;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;13;"19";1;0;0;0;1;1;300;2;1;1;"-550756,567";"-1151309,081";"-550756,567";"-1151309,081";"-550754,621";"-1151304,953";"";"";"";"dálnice";"D1";"3072953";"";"Souhlasnısesmìremúseku";"Pomalı";"552887";"";"GN_V0.1UIR-ADR_410";"2"
"060044204023";0;1;"2020-03-08";0;"2200";5;0;0;2;4;0;100;0;0;0;190;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"10";3;0;0;0;1;1;150;2;1;1;"-543570,364";"-1153348,923";"-543570,364";"-1153348,923";"-543570,37";"-1153348,929";"";"";"";"dálnice";"D1";"1409683";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204024";0;1;"2020-02-17";1;"0530";5;0;0;2;4;0;100;0;0;0;230;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"17";3;0;0;0;1;3;200;2;1;5;"";"";"-536746,874";"-1152787,617";"-536746,014";"-1152792,711";"";"";"";"dálnice";"D1";"1750936";"";"Opaènıkesmìruúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204032";0;1;"2020-04-29";3;"0357";5;0;0;2;4;0;100;0;0;0;745;3;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"18";2;0;1;1;1;1;600;3;1;1;"-541592,031";"-1153736,896";"-541592,031";"-1153736,896";"-541589,965";"-1153744,921";"";"";"";"dálnice";"D1";"3530390";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204035";0;1;"2020-05-12";2;"1160";3;0;8;2;1;2;508;0;0;0;1700;4;1;01;7;3;1;3;1;0;0;00;1;02;00;;5;35;"16";3;0;1;0;1;1;700;2;1;1;"-543117,141";"-1153721,87";"-543117,141";"-1153721,87";"-543116,193";"-1153720,27";"";"";"";"dálnice";"D1";"1622574";"";"Souhlasnısesmìremúseku";"Pomalı";"588733";"";"GN_V0.1UIR-ADR_410";"2"
"060044204037";0;1;"2020-05-18";1;"1900";5;0;0;2;4;0;100;0;0;0;430;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;13;"14";3;0;0;0;1;3;40;2;1;1;"-538754,43";"-1153606,871";"-538754,43";"-1153606,871";"-538754,836";"-1153605,952";"";"";"";"dálnice";"D1";"3512880";"";"Opaènıkesmìruúseku";"Rychlı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044204039";0;1;"2020-05-19";2;"0516";3;0;4;2;1;2;508;0;0;0;19500;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;7;40;"19";3;0;0;1;1;3;4000;3;1;1;"-534018,667";"-1147999,224";"-534018,667";"-1147999,224";"-534013,237";"-1147999,738";"";"";"";"dálnice";"D1";"3629743";"";"Souhlasnısesmìremúseku";"Pomalı";"589225";"";"GN_V0.1UIR-ADR_410";"2"
"060044204043";0;1;"2020-05-25";1;"1760";3;0;4;2;1;2;204;0;0;0;1200;3;3;01;4;3;1;3;1;0;0;00;1;01;00;;3;39;"17";3;1;1;0;1;1;1000;2;1;1;"-536082,447";"-1152676,567";"-536082,447";"-1152676,567";"-536083,792";"-1152671,217";"";"";"";"dálnice";"D1";"3512881";"";"Souhlasnısesmìremúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204053";0;1;"2020-06-04";4;"1330";2;0;0;2;1;2;508;0;0;0;1500;3;1;01;1;1;1;6;1;0;0;00;1;02;00;;7;48;"15";3;0;0;0;1;3;500;3;1;1;"-537641,115";"-1153014,079";"-537641,115";"-1153014,079";"-537640,135";"-1153016,638";"";"";"";"dálnice";"D1";"3669846";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204060";0;1;"2020-06-18";4;"0530";3;0;4;2;1;2;204;0;0;0;1000;3;3;01;4;3;1;3;1;0;0;00;3;01;00;;3;39;"05";0;1;1;0;1;1;700;3;1;1;"-543380,844";"-1153536,954";"-543380,844";"-1153536,954";"-543376,698";"-1153532,177";"";"";"";"dálnice";"D1";"1409667";"";"Souhlasnısesmìremúseku";"Rychlı";"588733";"";"GN_V0.1UIR-ADR_410";"2"
"060044204061";0;1;"2020-06-18";4;"1250";1;2;0;2;1;2;204;0;0;0;2200;3;3;01;4;3;1;3;1;0;0;00;3;02;00;;3;39;"18";3;1;1;0;1;1;1000;2;1;1;"-543197,695";"-1153679,877";"-543197,695";"-1153679,877";"-543193";"-1153672,794";"";"";"";"dálnice";"D1";"1409667";"";"Souhlasnısesmìremúseku";"Pomalı";"588733";"";"GN_V0.1UIR-ADR_410";"2"
"060044204075";0;1;"2020-07-04";6;"1560";3;0;4;2;1;2;508;0;0;0;800;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;13;"09";1;0;0;0;1;1;300;2;2;1;"-534876,452";"-1152165,43";"-534876,452";"-1152165,43";"-534881,743";"-1152154,51";"";"";"";"dálnice";"D1";"3657267";"";"Souhlasnısesmìremúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204078";0;1;"2020-07-09";4;"1230";3;0;9;1;1;2;201;0;0;1;1000;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;60;"18";1;1;0;0;1;1;900;2;1;1;"-537115,749";"-1152881,664";"-537115,749";"-1152881,664";"-537117,078";"-1152875,525";"";"";"";"dálnice";"D1";"3071841";"";"Souhlasnısesmìremúseku";"Rychlı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204086";0;1;"2020-08-01";6;"2335";5;0;0;2;4;0;100;0;0;0;640;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"20";3;0;0;0;1;1;500;2;1;1;"-538744,709";"-1153612,063";"-538744,709";"-1153612,063";"-538743,489";"-1153615,011";"";"";"";"dálnice";"D1";"1891967";"";"Souhlasnısesmìremúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044204087";0;1;"2020-08-03";1;"1805";3;0;4;2;1;2;508;0;0;0;670;3;1;01;1;1;1;3;3;0;0;00;1;01;00;;3;25;"15";1;0;1;0;1;3;350;2;1;1;"-533721,356";"-1150560,472";"-533721,356";"-1150560,472";"-533717,298";"-1150561,133";"";"";"";"dálnice";"D1";"2387009";"";"Souhlasnısesmìremúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204090";0;1;"2020-08-05";3;"0805";3;0;4;2;1;2;508;0;0;0;3500;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;5;47;"15";3;1;0;0;1;1;2000;3;2;1;"-540287,973";"-1153559,62";"-540287,973";"-1153559,62";"-540287,878";"-1153558,574";"";"";"";"dálnice";"D1";"3512763";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"060044204091";0;1;"2020-08-03";1;"2560";3;0;4;2;1;0;510;0;0;0;1000;3;1;01;1;1;1;3;4;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-533733,391";"-1150503,67";"-533733,391";"-1150503,67";"-533728,582";"-1150502,663";"";"";"";"dálnice";"D1";"3532066";"";"Opaènıkesmìruúseku";"Odboèovacívpravo";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204093";0;1;"2020-08-06";4;"1800";3;0;4;1;1;2;205;0;0;1;500;2;1;01;1;1;1;1;1;0;0;00;3;01;00;;2;89;"20";1;0;0;0;1;3;500;2;1;1;"-533928,334";"-1151534,41";"-533928,334";"-1151534,41";"-533924,156";"-1151541,072";"";"";"";"dálnice";"D1";"1891977";"";"Opaènıkesmìruúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204100";0;1;"2020-09-04";5;"2560";3;0;3;2;1;0;508;0;0;0;50;2;1;01;1;1;1;3;2;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-534014,243";"-1147957,977";"-534014,243";"-1147957,977";"-534009,332";"-1147958,442";"";"";"";"dálnice";"D1";"3629743";"";"Souhlasnısesmìremúseku";"Pomalı";"589225";"";"GN_V0.1UIR-ADR_410";"2"
"060044204101";6;;"2020-09-08";2;"2560";3;0;4;2;2;0;508;0;0;0;350;2;1;01;1;1;1;1;1;0;0;00;3;01;00;;17;;"XX";;;;;;;0;;;;"-538824,18";"-1153479,289";"-538824,18";"-1153479,289";"-538818,532";"-1153480,903";"";"";"";"místníkomunikace";"";"1409707";"";"Opaènıkesmìruúseku";"Pomalı";"588989";"";"GN_V0.1UIR-ADR_410";"2"
"060044204102";0;1;"2020-09-08";2;"2560";3;0;4;2;1;0;508;0;0;0;150;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-536019,474";"-1152633,398";"-536019,474";"-1152633,398";"-536018,151";"-1152638,009";"";"";"";"dálnice";"D1";"3512876";"";"Souhlasnısesmìremúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204110";0;1;"2020-09-25";5;"1560";3;0;9;2;1;2;204;0;0;0;1500;2;3;01;4;1;1;1;4;0;0;00;2;01;00;;3;60;"18";3;1;1;0;1;1;1000;3;1;1;"-533642,34";"-1151190,083";"-533642,34";"-1151190,083";"-533653,042";"-1151188,644";"";"";"";"dálnice";"D1";"2387005";"";"Souhlasnısesmìremúseku";"Pomalı";"588491";"";"GN_V0.1UIR-ADR_410";"2"
"060044204124";0;1;"2020-11-16";1;"1950";3;0;3;1;1;9;511;0;0;1;900;3;1;01;1;6;1;3;8;0;0;00;3;01;00;;5;12;"16";3;1;1;0;1;1;500;3;5;1;"-545476,414";"-1152104,643";"-545476,414";"-1152104,643";"-545477,514";"-1152105,219";"";"";"";"dálnice";"D1";"1730731";"";"Souhlasnısesmìremúseku";"Pomalı";"588326";"";"GN_V0.1UIR-ADR_410";"2"
"060044204129";0;1;"2020-12-09";3;"1150";3;0;4;2;1;2;508;0;0;0;5000;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;5;35;"16";3;0;1;0;1;1;3000;2;1;1;"-540725,301";"-1153549,506";"-540725,301";"-1153549,506";"-540725,9";"-1153544,56";"";"";"";"dálnice";"D1";"3512763";"";"Souhlasnısesmìremúseku";"Pomalı";"588296";"";"GN_V0.1UIR-ADR_410";"2"
"150506200001";2;490;"2020-01-01";3;"1550";9;0;0;1;1;2;205;0;0;1;950;2;1;01;1;1;1;1;1;0;0;00;2;01;00;;3;39;"02";1;0;0;0;1;3;900;2;1;1;"-522886,236";"-1157241,375";"-522924,407";"-1157258,579";"-522925,529";"-1157247,179";"";"";"";"silnice2.tøídy";"490";"3063140";"";"Souhlasnısesmìremúseku";"Pomalı";"585211";"";"GN_V0.1UIR-ADR_410";"2"
"150506200002";6;;"2020-01-01";3;"1820";4;0;0;1;1;2;508;0;0;1;200;2;1;01;1;4;1;2;1;3;3;02;5;01;10;6;3;26;"10";1;0;0;0;1;5;200;2;1;1;"-520910,148";"-1164793,065";"-520927,336";"-1164775,877";"-520927,252";"-1164775,606";"Zlín";"Vodní";"";"místníkomunikace";"";"3574852";"";"Opaènıkesmìruúseku";"Pomalı";"585068";"646822";"GN_V0.1UIR-ADR_410";"1"
"150506200003";1;55;"2020-01-02";4;"0200";3;0;4;1;1;2;204;0;0;1;1750;2;5;01;1;6;1;1;1;0;0;05;1;01;00;;3;38;"15";1;1;1;0;1;1;1500;2;1;1;"-532500,179";"-1168674,243";"-532500,179";"-1168674,243";"-532500,002";"-1168674,579";"";"";"";"silnice1.tøídy";"55";"1409310";"";"Souhlasnısesmìremúseku";"Pomalı";"585513";"";"GN_V0.1UIR-ADR_410";"2"
"150506200004";2;490;"2020-01-02";4;"1237";9;0;0;2;1;2;204;0;0;0;500;2;6;01;1;1;1;1;1;0;0;00;2;01;00;;3;17;"14";1;1;1;0;1;1;500;2;1;1;"-521638,989";"-1167569,977";"-521638,989";"-1167569,977";"-521647,257";"-1167559,381";"Zlín";"Bøeznická";"";"silnice2.tøídy";"490";"3233703";"";"Opaènıkesmìruúseku";"Pomalı";"585068";"645001";"GN_V0.1UIR-ADR_410";"1"
"150506200005";6;;"2020-01-02";4;"2560";2;0;0;2;1;0;508;0;0;0;50;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-521448,561";"-1164962,827";"-521460,926";"-1164938,097";"-521459,499";"-1164940,572";"Zlín";"Trávník";"";"místníkomunikace";"";"3130053";"";"Souhlasnısesmìremúseku";"Pomalı";"585068";"646661";"GN_V0.1UIR-ADR_410";"1"
"150506200006";2;490;"2020-01-02";4;"2238";9;0;0;1;1;2;204;0;0;1;300;2;6;01;6;7;1;1;1;0;0;00;2;01;00;;3;39;"06";1;0;0;0;1;1;300;2;1;1;"-522179,36";"-1157423,489";"-522179,36";"-1157423,489";"-522171,947";"-1157406,056";"";"";"";"silnice2.tøídy";"490";"3063189";"";"Souhlasnısesmìremúseku";"Pomalı";"585211";"";"GN_V0.1UIR-ADR_410";"2"
"150506200007";3;49025;"2020-01-03";5;"0630";9;0;0;1;1;2;204;0;1;0;400;2;6;01;1;4;1;1;1;0;0;00;3;01;00;;3;47;"09";9;1;1;0;1;3;400;2;1;1;"-517043,324";"-1177679,811";"-517043,324";"-1177679,811";"-517044,772";"-1177673,65";"";"";"";"silnice3.tøídy";"49025";"1623352";"";"Souhlasnısesmìremúseku";"Pomalı";"585441";"";"GN_V0.1UIR-ADR_410";"2"
"150506200008";6;;"2020-01-03";5;"0645";2;0;0;2;1;0;508;0;0;0;165;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;02;"07";3;0;0;0;1;5;100;3;1;1;"-521625,103";"-1162748,283";"-521625,103";"-1162748,283";"-521625,55";"-1162748,259";"Zlín";"NaKopci";"";"místníkomunikace";"";"638689";"";"Opaènıkesmìruúseku";"Pomalı";"585068";"715468";"GN_V0.1UIR-ADR_410";"1"
