"002100200005";2;9;0;00
"002100200017";2;1;1;04
"002100200021";2;2;3;00
"002100200048";3;2;2;04
"002100200072";1;9;3;02
"002100200076";1;1;1;04
"002100200102";5;0;0;00
"002100200119";1;1;1;04
"002100200135";2;2;3;00
"002100200173";2;1;3;00
"002100200206";5;0;0;00
"002100200210";1;9;1;04
"002100200309";3;2;4;02
"002100200314";2;1;1;04
"002100200317";2;1;1;04
"002100200324";2;1;1;04
"002100200355";2;1;1;00
"002100200405";2;1;0;00
"002100200406";1;1;7;04
"002100200415";3;1;1;04
"002100200441";2;1;1;04
"002100200603";1;1;1;04
"002100200670";1;2;5;10
"002100200762";1;9;6;00
"002100200763";1;1;1;01
"002100200776";2;2;3;03
"002100200781";1;1;1;08
"002100200811";2;1;1;04
"002100200818";2;2;2;05
"002100200837";2;9;3;02
"002100200857";2;1;1;04
"002100200884";2;3;2;00
"002100200886";1;9;7;07
"002100200897";2;1;0;04
"002100200916";1;1;1;01
"002100200922";5;0;0;00
"002100200949";2;2;2;10
"002100200957";5;0;0;00
"002100200964";2;1;1;04
"002100200983";2;1;1;04
"002100200991";1;2;3;00
"002100201028";2;1;1;07
"002100201194";1;1;1;00
"002100201196";5;0;0;00
"002100201243";2;2;3;00
"002100201293";1;1;1;04
"002100201341";1;4;1;04
"002100201364";2;2;3;04
"002100201382";1;9;2;00
"002100201429";1;1;1;07
"002100201461";1;1;1;04
"002100201497";2;1;1;01
"002100201503";1;2;3;00
"002100201512";5;0;0;00
"002100201520";5;0;0;00
"002100201532";2;1;1;04
"002100201644";2;0;0;00
"002100201671";5;0;0;00
"002100201676";5;0;0;00
"002100201683";2;1;1;04
"002100201687";2;1;1;01
"002100201689";1;2;3;06
"002100201720";5;0;0;00
"002100201723";3;1;1;04
"002100201724";1;1;1;04
"002100201757";5;0;0;00
"002100201778";5;0;0;00
"002100201788";1;1;2;10
"002100201897";3;1;1;04
"002100201913";5;0;0;00
"002100201944";2;1;1;04
"002100201952";1;1;1;04
"002100201967";2;1;1;01
"002100202052";1;1;1;04
"002100202063";1;1;1;04
"002100202085";1;2;3;00
"002100202144";2;2;5;00
"002100202233";1;1;4;02
"002100202250";2;1;3;02
"002100202286";2;1;1;04
"002100202290";2;2;3;02
"002100202328";2;2;3;02
"002100202408";2;1;0;04
"002100202433";1;1;1;00
"002100202468";5;0;0;00
"002100202508";1;2;3;00
"002100202512";3;1;7;06
"002100202513";1;1;1;08
"002100202522";5;0;0;00
"002100202582";1;9;1;04
"002100202591";2;1;1;01
"002100202595";2;2;3;02
"002100202629";1;2;3;00
"002100202668";1;1;1;09
"002100202672";5;0;0;00
"002100202726";1;1;2;04
"002100202743";1;2;3;00
"002100202765";2;1;1;04
"002100202771";1;1;1;04
"002100202801";1;1;1;00
"002100202806";3;1;1;04
"002100202809";1;1;1;00
"002100202811";1;9;0;00
"002100202900";1;1;1;04
"002100202944";1;2;4;10
"002100202974";1;1;1;04
"002100203009";5;0;0;00
"002100203031";1;1;1;04
"002100203208";2;2;3;00
"002100203244";2;1;1;04
"002100203253";1;2;3;00
"002100203279";3;1;1;01
"002100203332";1;2;3;00
"002100203340";5;0;0;00
"002100203379";2;1;1;01
"002100203411";1;2;3;04
"002100203415";2;2;3;00
"002100203433";5;0;0;00
"002100203453";1;1;1;07
"002100203469";3;1;1;04
"002100203486";5;0;0;00
"002100203516";2;1;1;01
"002100203591";2;1;1;04
"002100203594";2;1;1;04
"002100203651";2;1;1;04
"002100203678";5;0;0;00
"002100203705";5;0;0;00
"002100204046";1;2;3;00
"002100204059";2;1;1;04
"002100204175";1;2;2;00
"002100204224";3;2;7;10
"002100204296";3;2;5;04
"002100204315";1;0;1;04
"002100204373";5;0;0;00
"002100204461";5;0;0;00
"002100204532";2;1;1;04
"002100204672";2;1;1;07
"002100204819";2;4;3;03
"002100204824";2;1;1;00
"002100204873";1;1;1;04
"002100204878";1;0;0;00
"002100205002";1;4;1;01
"002100205010";1;2;4;04
"002100205048";1;1;1;04
"002100205175";1;9;7;00
"002100205189";1;1;4;10
"002100205219";2;1;1;04
"002100205367";1;1;1;00
"002100205421";2;1;1;04
"002100205433";2;1;1;00
"002100205527";2;0;2;04
"002100205538";1;9;4;02
"002100205621";3;1;1;04
"002100205653";1;1;1;00
"002100205700";2;1;1;04
"002100205784";1;2;6;10
"002100205800";2;2;3;00
"002100205803";2;1;1;04
"002100205835";1;1;1;00
"002100205858";1;1;1;01
"002100205866";1;1;1;04
"002100205882";1;1;1;00
"002100206089";2;1;1;04
"002100206110";1;9;1;10
"002100206203";1;1;1;04
"002100206266";1;1;1;04
"002100206268";1;1;2;04
"002100206279";5;0;0;00
"002100206294";2;1;1;01
"002100206346";5;0;0;00
"002100206383";3;1;1;08
"002100206396";1;9;3;01
"002100206407";2;1;1;07
"002100206420";1;1;1;00
"002100206421";1;1;1;07
"002100206437";3;1;1;01
"002100206441";2;2;3;00
"002100206469";1;1;1;01
"002100206489";1;1;0;00
"002100206541";2;1;1;04
"002100206581";2;1;1;00
"002100206591";1;0;0;10
"002100206607";1;4;3;00
"002100206622";2;2;3;00
"002100206699";5;0;0;00
"002100206712";3;2;3;00
"002100206717";5;0;0;00
"002100206741";2;1;1;07
"002100206835";1;2;3;03
"002100206875";5;0;0;00
"002100206885";2;1;1;04
"002100206921";1;1;3;07
"002100206954";3;1;1;01
"002100206961";1;2;4;00
"002100207000";1;1;1;00
"002100207002";2;1;1;00
"002100207012";2;2;6;00
"002100207050";3;2;3;00
"002100207061";2;1;1;04
"002100207073";1;1;1;00
"002100207082";3;2;3;04
"002100207156";2;1;3;10
"002100207182";1;1;1;04
"002100207208";2;1;1;00
"002100207225";3;1;1;00
"002100207251";2;1;1;04
"002100207290";2;1;1;01
"002100207328";2;1;1;00
"002100207337";1;1;1;00
"002100207369";2;1;1;00
"002100207447";1;1;5;00
"002100207460";1;1;1;04
"002100207531";2;1;3;10
"002100207548";1;1;1;00
"002100207571";3;2;3;00
"002100207614";2;2;3;00
"002100207723";2;2;3;00
"002100207752";1;8;0;00
"002100207778";1;9;3;02
"002100207830";2;1;1;00
"002100207904";1;1;1;00
"002100207957";2;1;1;04
"002100207996";3;1;7;02
"002100208127";2;1;1;10
"002100208135";2;1;1;10
"002100208160";1;1;1;00
"002100208198";5;0;0;00
"002100208223";5;0;0;00
"002100208357";1;1;1;07
"002100208378";1;2;3;00
"002100208400";1;9;6;00
"002100208404";2;2;3;02
"002100208435";3;1;1;04
"002100208457";2;2;4;02
"002100208468";2;2;3;02
"002100208470";1;2;3;02
"002100208596";1;1;1;04
"002100208597";3;2;3;00
"002100208624";5;0;0;00
"002100208772";2;2;4;02
"002100208785";2;1;1;04
"002100208802";1;1;1;08
"002100208813";5;0;0;00
"002100208829";1;9;3;00
"002100208867";1;1;3;02
"002100208868";3;2;3;06
"002100208877";1;0;1;00
"002100208885";2;2;3;10
"002100208948";1;1;1;00
"002100208974";3;2;3;00
"002100208992";1;1;1;00
"002100209020";2;1;1;07
"002100209048";1;0;0;10
"002100209205";1;9;3;00
"002100209228";1;2;4;05
"002100209290";5;0;0;00
"002100209358";5;0;0;00
"002100209377";3;1;1;07
"002100209393";1;9;7;00
"002100209456";5;0;0;00
"002100209459";1;1;1;00
"002100209482";5;0;0;00
"002100209510";5;0;0;00
"002100209542";2;1;1;04
"002100209568";2;1;1;04
"002100209711";1;1;1;04
"002100209735";2;1;1;04
"002100209752";2;1;1;04
"002100209754";2;1;1;04
"002100209823";1;1;2;09
"002100209825";2;1;1;04
"002100209968";1;1;1;04
"002100209986";3;2;3;02
"003100200027";2;1;1;01
"003100200061";1;1;1;00
"003100200152";1;1;1;01
"003100200169";1;2;3;00
"003100200188";5;0;0;00
"003100200223";1;2;3;06
"003100200255";2;1;1;01
"003100200432";2;1;1;01
"003100200518";1;1;1;00
"003100200525";2;0;0;04
"003100200527";1;0;0;00
"003100200546";2;0;0;10
"003100200581";3;1;3;10
"003100200629";3;1;1;00
"003100200659";2;1;1;04
"003100200695";1;1;1;04
"003100200706";3;2;3;05
"003100200739";2;1;1;04
"003100200749";2;1;1;04
"003100200774";5;0;0;00
"003100200790";1;2;3;00
"003100200891";5;0;0;00
"003100200945";2;1;1;01
"003100200968";1;0;0;00
"003100200975";2;2;3;00
"003100200992";2;1;1;04
"003100201003";1;1;1;08
"003100201020";2;1;1;04
"003100201092";1;1;1;00
"003100201099";2;1;1;04
"003100201117";1;1;1;01
"003100201254";2;1;2;10
"003100201305";3;0;1;04
"003100201317";1;2;3;10
"003100201319";2;2;7;04
"003100201346";5;0;0;00
"003100201414";1;1;1;04
"003100201433";5;0;0;00
"003100201476";2;1;1;07
"003100201503";1;9;0;00
"003100201510";5;0;0;00
"003100201521";3;2;3;00
"003100201586";1;2;3;00
"003100201609";1;2;3;05
"003100201664";3;2;3;06
"003100201674";1;2;3;03
"003100201692";2;2;3;00
"003100201720";1;2;3;02
"003100201723";3;2;3;06
"003100201760";2;2;3;02
"003100201813";2;9;3;00
"003100201846";1;1;1;04
"003100201882";2;2;3;06
"003100201982";5;0;0;00
"003100202019";2;1;1;00
"003100202041";2;2;5;02
"003100202043";2;2;3;02
"003100202057";1;1;1;01
"003100202071";1;2;4;00
"003100202092";3;1;1;00
"003100202165";5;0;0;00
"003100202178";2;1;1;00
"003100202183";2;2;3;00
"003100202230";1;1;1;10
"003100202271";2;1;1;08
"003100202278";1;1;1;10
"003100202304";1;1;1;04
"003100202427";1;1;5;09
"003100202431";5;0;0;00
"003100202432";5;0;0;00
"003100202433";1;2;3;00
"003100202482";5;0;0;00
"003100202486";2;1;1;04
"003100202487";1;1;1;00
"003100202533";1;9;0;10
"003100202611";1;1;1;04
"003100202696";1;2;3;00
"003100202728";2;1;1;01
"003100202942";1;1;1;07
"003100202976";3;2;4;04
"003100202983";5;0;0;00
"003100202993";2;1;0;05
"003100203043";1;0;0;00
"003100203068";1;9;3;02
"003100203103";5;0;0;00
"003100203117";2;1;2;02
"003100203206";2;1;1;04
"003100203243";5;0;0;00
"003100203307";2;1;0;00
"003100203308";1;1;2;06
"003100203332";2;1;1;01
"003100203340";1;1;1;04
"003100203369";1;1;1;07
"003100203391";2;1;1;06
"003100203437";2;1;1;04
"003100203447";2;1;1;01
"003100203490";5;0;0;00
"003100203495";1;9;0;00
"003100203511";1;0;0;04
"003100203545";2;1;1;04
"003100203564";2;1;1;01
"003100203600";2;1;1;04
"003100203606";2;0;0;00
"003100203633";2;1;1;04
"003100203822";2;1;1;04
"003100203874";1;2;4;02
"003100203888";2;2;3;00
"003100203953";1;2;3;00
"003100203955";2;1;1;04
"003100203992";1;1;1;01
"003100204038";1;1;1;01
"003100204053";2;1;1;01
"003100204142";1;1;3;04
"003100204174";2;1;1;04
"003100204177";1;1;1;10
"003100204226";2;1;1;04
"003100204259";1;1;1;10
"003100204289";5;0;0;00
"003100204309";1;1;1;04
"003100204359";1;9;2;06
"003100204456";2;1;1;04
"003100204541";5;0;0;00
"003100204599";5;0;0;00
"003100204626";2;1;1;00
"003100204650";1;1;1;01
"003100204668";1;0;0;00
"003100204712";1;2;4;00
"003100204769";2;1;3;04
"003100204791";1;2;3;02
"003100204928";1;1;1;00
"003100204982";2;1;1;00
"003100204984";1;9;0;00
"003100205071";2;1;1;04
"003100205137";1;9;3;10
"003100205227";1;9;4;00
"003100205275";2;1;1;01
"003100205304";1;1;1;04
"003100205320";1;1;1;04
"003100205338";2;1;1;04
"003100205339";2;1;1;07
"003100205375";5;0;0;00
"003100205413";1;2;3;05
"003100205444";1;2;2;10
"003100205462";1;9;1;01
"003100205568";1;9;3;10
"003100205573";2;9;0;04
"003100205612";2;1;1;04
"003100205621";5;0;0;00
"003100205628";1;2;3;00
"003100205637";1;1;1;00
"003100205676";1;1;1;04
"003100205686";2;9;7;00
"003100205704";1;1;1;04
"003100205719";2;1;1;01
"003100205725";1;1;1;04
"003100205750";5;1;1;01
"003100205756";2;1;1;01
"003100205792";2;1;1;04
"003100205833";1;9;3;02
"003100205899";1;1;1;04
"003100205903";1;1;1;04
"003100205979";3;1;1;04
"003100205981";1;1;1;04
"003100205988";3;1;1;04
"003100206059";2;2;2;00
"003100206061";2;1;3;04
"003100206104";1;1;1;04
"003100206187";5;0;0;00
"003100206244";2;2;4;03
"003100206340";3;2;3;06
"003100206380";3;2;3;02
"003100206428";1;1;1;04
"003100206538";2;1;1;01
"003100206589";2;1;1;04
"003100206601";2;1;1;04
"003100206627";1;1;1;01
"003100206647";1;1;1;08
"003100206649";1;1;1;04
"003100206650";2;1;1;04
"003100206690";1;0;0;00
"003100206691";1;1;1;10
"003100206693";1;9;3;10
"003100206697";1;1;1;04
"003100206775";2;1;1;00
"003100206786";1;2;3;00
"003100206812";1;1;1;04
"003100206820";2;2;3;03
"003100206823";1;2;3;00
"003100206845";1;4;1;04
"010042202097";2;0;0;00
"010106200076";1;9;2;10
"010106200109";1;6;3;10
"010106200199";1;5;1;07
"010106200228";3;2;3;00
"010106200433";2;1;1;08
"010106200640";1;1;3;10
"010106200655";3;1;0;09
"010106200838";5;1;1;04
"010106200865";1;0;0;10
"010106200915";3;1;0;00
"010106201052";2;0;3;04
"010106201212";3;1;1;04
"010106201290";1;9;3;10
"010106201307";3;1;1;07
"010106201308";2;1;1;10
"010106201327";5;2;2;10
"010106201381";1;9;5;00
"010206200010";2;1;3;00
"010206200016";3;1;1;04
"010206200024";2;1;7;10
"010206200067";5;0;0;00
"010206200078";2;1;6;06
"010206200170";2;1;1;01
"010206200172";2;9;0;00
"010206200173";1;1;1;00
"010206200258";1;9;7;00
"010206200289";3;2;3;10
"010206200324";2;1;1;08
"010206200374";3;1;3;00
"010206200375";1;1;3;10
"010206200386";4;1;6;09
"010206200395";1;0;0;00
