"002100180003";2;9;3;00
"002100180007";2;1;1;04
"002100180039";1;9;3;00
"002100180047";1;2;3;00
"002100180051";2;1;1;04
"002100180061";1;3;2;10
"002100180093";2;1;1;04
"002100180094";5;0;0;00
"002100180098";2;1;1;04
"002100180147";3;2;3;00
"002100180189";2;1;1;03
"002100180265";1;1;1;01
"002100180337";1;1;3;10
"002100180377";1;1;1;01
"002100180378";3;1;0;00
"002100180444";2;1;0;10
"002100180476";2;1;1;00
"002100180502";5;0;0;00
"002100180535";2;1;1;07
"002100180540";1;2;3;00
"002100180561";1;1;1;04
"002100180569";1;2;3;04
"002100180582";3;2;3;03
"002100180616";3;2;3;00
"002100180625";2;1;1;01
"002100180662";5;0;0;00
"002100180668";2;1;0;00
"002100180739";3;1;1;04
"002100180744";1;1;1;02
"002100180761";2;1;1;04
"002100180772";1;1;1;01
"002100180778";3;2;3;02
"002100180780";3;0;0;02
"002100180785";3;1;3;04
"002100180792";1;1;1;04
"002100180803";1;1;1;04
"002100180809";2;2;3;00
"002100180810";3;2;4;04
"002100180838";5;0;0;00
"002100180850";2;1;1;10
"002100180858";2;1;1;04
"002100180860";2;1;3;10
"002100180888";2;1;1;00
"002100180899";2;1;0;00
"002100180946";1;1;5;00
"002100181013";1;2;3;02
"002100181054";1;1;1;00
"002100181069";2;1;1;02
"002100181089";1;1;1;04
"002100181218";2;1;1;04
"002100181263";5;0;0;00
"002100181282";1;4;2;00
"002100181321";2;1;1;01
"002100181328";5;0;0;00
"002100181340";2;1;1;04
"002100181374";2;2;3;00
"002100181380";1;1;1;04
"002100181381";2;1;1;02
"002100181383";2;1;1;04
"002100181395";1;1;1;04
"002100181423";3;1;1;03
"002100181427";1;0;2;00
"002100181430";1;1;1;08
"002100181441";2;1;1;04
"002100181445";2;4;1;04
"002100181446";1;1;1;04
"002100181510";1;4;2;10
"002100181604";2;1;1;04
"002100181674";2;1;2;10
"002100181680";5;0;0;04
"002100181696";1;2;3;10
"002100181705";1;1;1;04
"002100181708";5;0;0;00
"002100181745";5;0;0;00
"002100181762";1;2;3;04
"002100181764";1;2;3;00
"002100181820";2;1;1;04
"002100181889";1;4;3;02
"002100181923";1;9;5;00
