"010044164021";0;8;"2016-01-30";6;"0115";3;0;4;2;1;2;203;0;0;0;1700;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;4;02;"96";9;1;1;0;1;3;400;4;1;1;"-764444,198";"-992033,86";"-764444,198";"-992033,86";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044164045";1;8;"2016-03-22";2;"1620";1;4;0;1;1;2;508;0;1;1;800;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;31;"96";3;0;1;0;1;1;300;2;2;1;"-757743,457";"-1000641,779";"-757743,457";"-1000641,779";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044164047";1;8;"2016-03-23";3;"1760";1;2;0;2;1;0;502;0;0;0;200;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;99;"";0;0;0;0;1;1;0;9;;;"-750680,292";"-1009157,581";"-750680,292";"-1009157,581";"-750685,277";"-1009159,406";"";"";"";"dálnice";"D8";"3069828";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044164054";0;8;"2016-03-29";2;"1410";3;0;9;2;1;2;208;0;0;0;650;2;1;01;7;1;1;4;3;0;0;00;1;01;00;;7;26;"08";9;0;0;0;1;1;600;3;1;1;"-752313,171";"-1005369,708";"-752313,171";"-1005369,708";"-752308,666";"-1005368,263";"";"";"";"dálnice";"D8";"3069849";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044164062";0;8;"2016-04-19";2;"2335";5;0;0;2;4;0;100;0;0;0;310;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;7;40;"13";3;0;0;0;1;3;300;3;1;1;"-753443,939";"-1003170,803";"-753443,939";"-1003170,803";"-753436,505";"-1003165,406";"";"";"";"dálnice";"D8";"709607";"";"Souhlasnýsesmìremúseku";"Pomalý";"565342";"";"GN_V0.1UIR-ADR_410";"2"
"010044164173";1;8;"2016-08-14";0;"1630";1;3;0;2;1;9;504;0;0;0;320;2;1;01;1;1;1;0;0;0;0;08;1;02;00;;3;31;"06";9;0;1;0;1;1;20;3;5;1;"-760544,331";"-996259,343";"-760544,331";"-996259,343";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044164177";1;8;"2016-08-18";4;"1330";3;0;4;2;1;2;203;0;0;0;2480;2;1;01;1;1;1;3;3;0;0;00;1;02;00;;4;39;"11";1;0;1;1;1;3;700;2;1;1;"-752914,799";"-1003988,212";"-752914,799";"-1003988,212";"-752911,276";"-1003986,257";"";"";"";"dálnice";"D8";"3069810";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044164180";0;8;"2016-08-30";2;"1430";0;0;0;1;0;0;100;0;0;1;1000;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;10;"13";3;0;1;0;1;3;0;4;1;1;"-751028,28";"-1008472,698";"-751028,28";"-1008472,698";"-751027,828";"-1008472,414";"";"";"";"dálnice";"D8";"709757";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044164191";0;8;"2016-09-15";4;"2140";1;4;0;1;1;2;503;0;0;1;5300;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;5;19;"16";3;0;1;0;1;3;5000;3;1;1;"-760742,387";"-996142,323";"-760742,387";"-996142,323";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044164193";0;8;"2016-09-17";6;"1050";3;0;4;2;1;2;508;0;0;0;3450;2;3;01;3;3;1;3;1;0;0;00;1;01;00;;3;44;"12";3;0;1;0;1;3;1000;2;1;1;"-750420,287";"-1010005,409";"-750420,287";"-1010005,409";"-750418,93";"-1010027,107";"";"";"";"místníkomunikace";"";"2283467";"";"";"Rychlý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
