"190206210001";6;;"2021-01-03";0;"0825";2;0;0;2;1;0;511;0;0;0;1350;2;6;01;6;1;1;0;1;0;0;00;1;09;00;;3;26;"02";1;1;1;0;1;5;100;9;;;"-889521,952";"-1022313,76";"-889521,952";"-1022313,76";"-889523,775";"-1022314,267";"Cheb";"DoZátiší";"";"místníkomunikace";"";"217255";"";"Opaènıkesmìruúseku";"Pomalı";"554481";"138843";"GN_V0.1UIR-ADR_410";"1"
"190206210002";2;230;"2021-01-03";0;"1815";3;0;4;1;1;2;511;0;0;1;1450;2;3;01;2;6;1;1;1;0;0;00;1;01;00;;3;26;"12";2;0;1;1;1;3;1000;2;1;1;"-865784,781";"-1040282,409";"-865784,781";"-1040282,409";"-865788,715";"-1040273,202";"";"";"";"silnice2.tøídy";"230";"262569";"";"Souhlasnısesmìremúseku";"Pomalı";"554642";"";"GN_V0.1UIR-ADR_410";"2"
"190206210003";2;217;"2021-01-05";2;"1060";2;0;0;2;1;0;508;0;0;0;100;2;8;01;5;3;1;0;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-898216,749";"-1004243,826";"-898215,753";"-1004243,278";"Aš";"Hlavní";"";"silnice2.tøídy";"217";"3495589";"";"Souhlasnısesmìremúseku";"Pomalı";"554499";"136077";"GN_V0.1UIR-ADR_410";"1"
"190206210004";6;;"2021-01-04";1;"2560";2;0;0;2;1;0;508;0;0;0;200;2;1;01;1;4;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-867296,616";"-1038948,316";"-867296,521";"-1038948,127";"MariánskéLáznì";"Nákladní";"";"místníkomunikace";"";"258665";"";"Opaènıkesmìruúseku";"Pomalı";"554642";"141917";"GN_V0.1UIR-ADR_410";"1"
"190206210005";3;21315;"2021-01-07";4;"1500";1;1;0;2;1;0;501;0;0;0;50;2;3;01;3;1;1;1;1;0;0;00;3;02;00;;17;;"XX";;;;;;;0;;;;"-893765,298";"-1008123,438";"-893765,298";"-1008123,438";"-893762,645";"-1008122,792";"";"";"";"silnice3.tøídy";"21315";"1669225";"";"Souhlasnısesmìremúseku";"Pomalı";"554499";"";"GN_V0.1UIR-ADR_410";"2"
"190206210006";6;;"2021-01-07";4;"1560";2;0;0;2;1;0;508;0;0;0;300;2;3;01;3;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-888987,449";"-1022194,252";"-888987,449";"-1022194,252";"-888982,685";"-1022193,644";"Cheb";"Stavbaøù";"";"místníkomunikace";"";"1667720";"";"Souhlasnısesmìremúseku";"Pomalı";"554481";"140058";"GN_V0.1UIR-ADR_410";"1"
"190206210007";6;;"2021-01-08";5;"1842";2;0;0;2;1;0;504;0;0;0;120;2;6;01;5;5;1;0;0;0;0;10;1;02;00;;3;47;"07";1;0;4;0;1;5;20;9;;;"";"";"-898393,114";"-997559,584";"-898397,195";"-997560,64";"STUDÁNKA";"";"";"místníkomunikace";"";"2622907";"";"Opaènıkesmìruúseku";"Pomalı";"554553";"";"GN_V0.1UIR-ADR_410";"1"
"190206210008";2;230;"2021-01-09";6;"1750";5;0;0;2;4;0;100;0;0;0;115;2;5;01;5;6;1;1;1;0;0;00;1;01;00;;3;13;"98";1;0;1;0;1;1;100;3;1;1;"-861527,962";"-1035492,117";"-861540,864";"-1035500,181";"-861540,152";"-1035500,712";"";"";"";"silnice2.tøídy";"230";"3663422";"";"Souhlasnısesmìremúseku";"Pomalı";"554677";"";"GN_V0.1UIR-ADR_410";"2"
"190206210009";3;21312;"2021-01-10";0;"1115";3;0;2;2;1;0;511;0;0;0;10;2;5;01;6;1;1;0;1;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-888730,497";"-1015719,82";"-888730,497";"-1015719,82";"-888727,433";"-1015720,91";"";"";"";"silnice3.tøídy";"21312";"204146";"";"Opaènıkesmìruúseku";"Pomalı";"554529";"137553";"GN_V0.1UIR-ADR_410";"2"
"190206210010";6;;"2021-01-11";1;"1060";2;0;0;2;1;0;504;0;0;0;100;2;3;01;3;1;1;0;1;0;0;00;2;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-889220,913";"-1021930,019";"-889220,909";"-1021930,018";"Cheb";"Lesní";"";"místníkomunikace";"";"216336";"";"Souhlasnısesmìremúseku";"Pomalı";"554481";"139521";"GN_V0.1UIR-ADR_410";"1"
